48=>2267,1.0129940000000002,1.0,1.0
2267=>48,1.0129940000000002,1.0,1.0
39=>2395,0.5782109999999999,1.0,1.0
2395=>39,0.5782109999999999,1.0,1.0
39=>2408,0.5782109999999999,1.0,1.0
2408=>39,0.5782109999999999,1.0,1.0
48=>2420,1.0129940000000002,1.0,1.0
2420=>48,1.0129940000000002,1.0,1.0
39=>2469,0.5782109999999999,1.0,1.0
2469=>39,0.5782109999999999,1.0,1.0
39=>2630,0.5782109999999999,1.0,1.0
2630=>39,0.5782109999999999,1.0,1.0
39=>2976,0.5782109999999999,1.0,1.0
2976=>39,0.5782109999999999,1.0,1.0
48=>2983,1.0129940000000002,1.0,1.0
2983=>48,1.0129940000000002,1.0,1.0
39=>3314,0.5782109999999999,1.0,1.0
3314=>39,0.5782109999999999,1.0,1.0
39=>3321,0.5782109999999999,1.0,1.0
3321=>39,0.5782109999999999,1.0,1.0
3384=>39,1.154423,1.0,1.0
39=>3384,1.154423,1.0,1.0
38=>44,0.796602,1.0,1.0
44=>38,0.796602,1.0,1.0
39=>44,0.578711,1.0,1.0
44=>39,0.578711,1.0,1.0
38=>39-44,0.794103,1.0,1.0
39=>38-44,0.576212,1.0,1.0
44=>38-39,0.002499,1.0,1.0
38-39=>44,0.002499,1.0,1.0
38-44=>39,0.576212,1.0,1.0
39-44=>38,0.794103,1.0,1.0
48=>51,1.0134940000000001,1.0,1.0
51=>48,1.0134940000000001,1.0,1.0
48=>39-51,1.010995,1.0,1.0
51=>48-39,0.002499,1.0,1.0
39=>48-51,0.576212,1.0,1.0
48-51=>39,0.576212,1.0,1.0
48-39=>51,0.002499,1.0,1.0
39-51=>48,1.010995,1.0,1.0
39=>51,0.578711,1.0,1.0
51=>39,0.578711,1.0,1.0
39=>111,0.578711,1.0,1.0
111=>39,0.578711,1.0,1.0
137=>48,1.589706,1.0,1.0
48=>137,1.589706,1.0,1.0
137=>48-39,0.578711,1.0,1.0
48=>137-39,1.010995,1.0,1.0
39=>137-48,0.576212,1.0,1.0
137-48=>39,0.576212,1.0,1.0
137-39=>48,1.010995,1.0,1.0
48-39=>137,0.578711,1.0,1.0
137=>39,1.154923,1.0,1.0
39=>137,1.154923,1.0,1.0
48=>165,1.0134940000000001,1.0,1.0
165=>48,1.0134940000000001,1.0,1.0
174=>39,1.154923,1.0,1.0
39=>174,1.154923,1.0,1.0
48=>174-39,1.010995,1.0,1.0
174=>48-39,0.578711,1.0,1.0
39=>48-174,0.576212,1.0,1.0
48-174=>39,0.576212,1.0,1.0
48-39=>174,0.578711,1.0,1.0
174-39=>48,1.010995,1.0,1.0
48=>174,1.589706,1.0,1.0
174=>48,1.589706,1.0,1.0
48=>222,1.0134940000000001,1.0,1.0
222=>48,1.0134940000000001,1.0,1.0
39=>276,0.578711,1.0,1.0
276=>39,0.578711,1.0,1.0
285=>39,1.013493,1.0,1.0
39=>285,1.013493,1.0,1.0
285=>48-39,0.437281,1.0,1.0
48=>285-39,1.010995,1.0,1.0
39=>285-48,0.576212,1.0,1.0
285-48=>39,0.576212,1.0,1.0
285-39=>48,1.010995,1.0,1.0
48-39=>285,0.437281,1.0,1.0
285=>48,1.4482760000000001,1.0,1.0
48=>285,1.4482760000000001,1.0,1.0
48=>289,1.0134940000000001,1.0,1.0
289=>48,1.0134940000000001,1.0,1.0
39=>290,0.578711,1.0,1.0
290=>39,0.578711,1.0,1.0
297=>39,1.154923,1.0,1.0
39=>297,1.154923,1.0,1.0
314=>39,1.154923,1.0,1.0
39=>314,1.154923,1.0,1.0
39=>330,0.578711,1.0,1.0
330=>39,0.578711,1.0,1.0
423=>39,1.154923,1.0,1.0
39=>423,1.154923,1.0,1.0
39=>489,0.578711,1.0,1.0
489=>39,0.578711,1.0,1.0
48=>39-489,1.010995,1.0,1.0
39=>48-489,0.576212,1.0,1.0
489=>48-39,0.002499,1.0,1.0
48-39=>489,0.002499,1.0,1.0
48-489=>39,0.576212,1.0,1.0
39-489=>48,1.010995,1.0,1.0
48=>489,1.0134940000000001,1.0,1.0
489=>48,1.0134940000000001,1.0,1.0
48=>493,1.0134940000000001,1.0,1.0
493=>48,1.0134940000000001,1.0,1.0
39=>498,0.578711,1.0,1.0
498=>39,0.578711,1.0,1.0
39=>547,0.578711,1.0,1.0
547=>39,0.578711,1.0,1.0
39=>565,0.578711,1.0,1.0
565=>39,0.578711,1.0,1.0
48=>586,1.0134940000000001,1.0,1.0
586=>48,1.0134940000000001,1.0,1.0
587=>39,1.154923,1.0,1.0
39=>587,1.154923,1.0,1.0
48=>636,1.158921,1.0,1.0
636=>48,1.158921,1.0,1.0
636=>32,0.535732,1.0,1.0
32=>636,0.535732,1.0,1.0
39=>652,0.578711,1.0,1.0
652=>39,0.578711,1.0,1.0
661=>48,1.4482760000000001,1.0,1.0
48=>661,1.4482760000000001,1.0,1.0
39=>695,0.578711,1.0,1.0
695=>39,0.578711,1.0,1.0
714=>39,1.154923,1.0,1.0
39=>714,1.154923,1.0,1.0
743=>741,0.44027999999999995,1.0,1.0
741=>743,0.44027999999999995,1.0,1.0
48=>741,1.0134940000000001,1.0,1.0
741=>48,1.0134940000000001,1.0,1.0
48=>796,1.0134940000000001,1.0,1.0
796=>48,1.0134940000000001,1.0,1.0
39=>796,0.578711,1.0,1.0
796=>39,0.578711,1.0,1.0
39=>801,0.578711,1.0,1.0
801=>39,0.578711,1.0,1.0
48=>817,1.0134940000000001,1.0,1.0
817=>48,1.0134940000000001,1.0,1.0
854=>41,0.82109,1.0,1.0
41=>854,0.82109,1.0,1.0
854=>39,1.154923,1.0,1.0
39=>854,1.154923,1.0,1.0
48=>859,1.589706,1.0,1.0
859=>48,1.589706,1.0,1.0
859=>39,1.154923,1.0,1.0
39=>859,1.154923,1.0,1.0
48=>896,1.0134940000000001,1.0,1.0
896=>48,1.0134940000000001,1.0,1.0
39=>896,0.578711,1.0,1.0
896=>39,0.578711,1.0,1.0
39=>926,0.578711,1.0,1.0
926=>39,0.578711,1.0,1.0
987=>39,1.154923,1.0,1.0
39=>987,1.154923,1.0,1.0
1012=>41,0.48725700000000005,1.0,1.0
41=>1012,0.48725700000000005,1.0,1.0
48=>1012,1.255873,1.0,1.0
1012=>48,1.255873,1.0,1.0
39=>1012,0.82109,1.0,1.0
1012=>39,0.82109,1.0,1.0
39=>1012-41,0.576212,1.0,1.0
1012=>39-41,0.244878,1.0,1.0
41=>39-1012,0.242379,1.0,1.0
39-1012=>41,0.242379,1.0,1.0
39-41=>1012,0.244878,1.0,1.0
1012-41=>39,0.576212,1.0,1.0
48=>1015,1.0134940000000001,1.0,1.0
1015=>48,1.0134940000000001,1.0,1.0
1103=>39,1.154923,1.0,1.0
39=>1103,1.154923,1.0,1.0
48=>1128,1.0134940000000001,1.0,1.0
1128=>48,1.0134940000000001,1.0,1.0
48=>39-1128,1.010995,1.0,1.0
1128=>48-39,0.002499,1.0,1.0
39=>48-1128,0.576212,1.0,1.0
48-1128=>39,0.576212,1.0,1.0
48-39=>1128,0.002499,1.0,1.0
39-1128=>48,1.010995,1.0,1.0
39=>1128,0.578711,1.0,1.0
1128=>39,0.578711,1.0,1.0
39=>1184,0.578711,1.0,1.0
1184=>39,0.578711,1.0,1.0
1209=>39,1.154923,1.0,1.0
39=>1209,1.154923,1.0,1.0
48=>1222,1.0134940000000001,1.0,1.0
1222=>48,1.0134940000000001,1.0,1.0
48=>1318,1.0134940000000001,1.0,1.0
1318=>48,1.0134940000000001,1.0,1.0
39=>1318,0.578711,1.0,1.0
1318=>39,0.578711,1.0,1.0
48=>1343,1.0134940000000001,1.0,1.0
1343=>48,1.0134940000000001,1.0,1.0
1384=>1385,0.012494,1.0,1.0
1385=>1384,0.012494,1.0,1.0
39=>1390,0.578711,1.0,1.0
1390=>39,0.578711,1.0,1.0
39=>1436,0.578711,1.0,1.0
1436=>39,0.578711,1.0,1.0
1463=>38,1.590705,1.0,1.0
38=>1463,1.590705,1.0,1.0
1463=>39,1.372814,1.0,1.0
39=>1463,1.372814,1.0,1.0
1463=>38-39,0.796602,1.0,1.0
39=>1463-38,0.576212,1.0,1.0
38=>1463-39,0.794103,1.0,1.0
1463-39=>38,0.794103,1.0,1.0
1463-38=>39,0.576212,1.0,1.0
38-39=>1463,0.796602,1.0,1.0
39=>1501,0.578711,1.0,1.0
1501=>39,0.578711,1.0,1.0
48=>1524,1.0134940000000001,1.0,1.0
1524=>48,1.0134940000000001,1.0,1.0
1536=>48,1.589706,1.0,1.0
48=>1536,1.589706,1.0,1.0
1536=>39,1.154923,1.0,1.0
39=>1536,1.154923,1.0,1.0
39=>1575,0.578711,1.0,1.0
1575=>39,0.578711,1.0,1.0
39=>1678,0.578711,1.0,1.0
1678=>39,0.578711,1.0,1.0
48=>1678,1.0134940000000001,1.0,1.0
1678=>48,1.0134940000000001,1.0,1.0
1681=>1680,0.24887600000000001,1.0,1.0
1680=>1681,0.24887600000000001,1.0,1.0
48=>1680,1.0134940000000001,1.0,1.0
1680=>48,1.0134940000000001,1.0,1.0
48=>1681-1680,1.010995,1.0,1.0
1681=>48-1680,0.246377,1.0,1.0
1680=>48-1681,0.002499,1.0,1.0
48-1681=>1680,0.002499,1.0,1.0
48-1680=>1681,0.246377,1.0,1.0
1681-1680=>48,1.010995,1.0,1.0
38=>1727,0.796602,1.0,1.0
1727=>38,0.796602,1.0,1.0
1738=>48,1.589706,1.0,1.0
48=>1738,1.589706,1.0,1.0
1738=>39,1.154923,1.0,1.0
39=>1738,1.154923,1.0,1.0
1748=>39,1.154923,1.0,1.0
39=>1748,1.154923,1.0,1.0
1806=>39,1.154923,1.0,1.0
39=>1806,1.154923,1.0,1.0
39=>1903,0.578711,1.0,1.0
1903=>39,0.578711,1.0,1.0
48=>1914,1.0134940000000001,1.0,1.0
1914=>48,1.0134940000000001,1.0,1.0
48=>1936,1.0134940000000001,1.0,1.0
1936=>48,1.0134940000000001,1.0,1.0
39=>1936,0.578711,1.0,1.0
1936=>39,0.578711,1.0,1.0
48=>39-1936,1.010995,1.0,1.0
39=>48-1936,0.576212,1.0,1.0
1936=>48-39,0.002499,1.0,1.0
48-39=>1936,0.002499,1.0,1.0
48-1936=>39,0.576212,1.0,1.0
39-1936=>48,1.010995,1.0,1.0
39=>2098,0.578711,1.0,1.0
2098=>39,0.578711,1.0,1.0
2254=>39,1.154923,1.0,1.0
39=>2254,1.154923,1.0,1.0
2353=>39,1.154923,1.0,1.0
39=>2353,1.154923,1.0,1.0
48=>2370,1.0134940000000001,1.0,1.0
2370=>48,1.0134940000000001,1.0,1.0
39=>2370,0.578711,1.0,1.0
2370=>39,0.578711,1.0,1.0
48=>2431,1.0134940000000001,1.0,1.0
2431=>48,1.0134940000000001,1.0,1.0
39=>2431,0.578711,1.0,1.0
2431=>39,0.578711,1.0,1.0
48=>39-2431,1.010995,1.0,1.0
39=>48-2431,0.576212,1.0,1.0
2431=>48-39,0.002499,1.0,1.0
48-39=>2431,0.002499,1.0,1.0
48-2431=>39,0.576212,1.0,1.0
39-2431=>48,1.010995,1.0,1.0
48=>2445,1.0134940000000001,1.0,1.0
2445=>48,1.0134940000000001,1.0,1.0
2471=>39,1.154923,1.0,1.0
39=>2471,1.154923,1.0,1.0
39=>2519,0.578711,1.0,1.0
2519=>39,0.578711,1.0,1.0
48=>2523,1.0134940000000001,1.0,1.0
2523=>48,1.0134940000000001,1.0,1.0
2537=>48,1.4482760000000001,1.0,1.0
48=>2537,1.4482760000000001,1.0,1.0
39=>2592,0.578711,1.0,1.0
2592=>39,0.578711,1.0,1.0
48=>2661,1.0134940000000001,1.0,1.0
2661=>48,1.0134940000000001,1.0,1.0
48=>39-2661,1.010995,1.0,1.0
2661=>48-39,0.002499,1.0,1.0
39=>48-2661,0.576212,1.0,1.0
48-2661=>39,0.576212,1.0,1.0
48-39=>2661,0.002499,1.0,1.0
39-2661=>48,1.010995,1.0,1.0
39=>2661,0.578711,1.0,1.0
2661=>39,0.578711,1.0,1.0
2800=>48,1.4482760000000001,1.0,1.0
48=>2800,1.4482760000000001,1.0,1.0
48=>2815,1.0134940000000001,1.0,1.0
2815=>48,1.0134940000000001,1.0,1.0
39=>2853,0.578711,1.0,1.0
2853=>39,0.578711,1.0,1.0
39=>2951,0.578711,1.0,1.0
2951=>39,0.578711,1.0,1.0
39=>3316,0.578711,1.0,1.0
3316=>39,0.578711,1.0,1.0
48=>3573,1.0134940000000001,1.0,1.0
3573=>48,1.0134940000000001,1.0,1.0
39=>3573,0.578711,1.0,1.0
3573=>39,0.578711,1.0,1.0
3759=>48,1.589706,1.0,1.0
48=>3759,1.589706,1.0,1.0
3759=>39,1.154923,1.0,1.0
39=>3759,1.154923,1.0,1.0
3774=>39,1.013493,1.0,1.0
39=>3774,1.013493,1.0,1.0
3774=>48-39,0.437281,1.0,1.0
48=>3774-39,1.010995,1.0,1.0
39=>3774-48,0.576212,1.0,1.0
3774-48=>39,0.576212,1.0,1.0
3774-39=>48,1.010995,1.0,1.0
48-39=>3774,0.437281,1.0,1.0
3774=>48,1.4482760000000001,1.0,1.0
48=>3774,1.4482760000000001,1.0,1.0
3827=>39,1.154923,1.0,1.0
39=>3827,1.154923,1.0,1.0
3977=>2990,0.025487000000000003,1.0,1.0
2990=>3977,0.025487000000000003,1.0,1.0
1132=>4198,0.005997,1.0,1.0
4198=>1132,0.005997,1.0,1.0
3992=>4198,0.005497999999999999,1.0,1.0
4198=>3992,0.005497999999999999,1.0,1.0
77=>39,1.155422,1.0,1.0
39=>77,1.155422,1.0,1.0
48=>77-39,1.010995,1.0,1.0
77=>48-39,0.57921,1.0,1.0
39=>77-48,0.576212,1.0,1.0
77-48=>39,0.576212,1.0,1.0
48-39=>77,0.57921,1.0,1.0
77-39=>48,1.010995,1.0,1.0
48=>77,1.590205,1.0,1.0
77=>48,1.590205,1.0,1.0
80=>39,1.155422,1.0,1.0
39=>80,1.155422,1.0,1.0
39=>90,0.5792109999999999,1.0,1.0
90=>39,0.5792109999999999,1.0,1.0
102=>41,0.487756,1.0,1.0
41=>102,0.487756,1.0,1.0
39=>102-41,0.576212,1.0,1.0
102=>39-41,0.245377,1.0,1.0
41=>39-102,0.242379,1.0,1.0
39-102=>41,0.242379,1.0,1.0
39-41=>102,0.245377,1.0,1.0
102-41=>39,0.576212,1.0,1.0
39=>102,0.8215889999999999,1.0,1.0
102=>39,0.8215889999999999,1.0,1.0
108=>107,0.8365819999999999,1.0,1.0
107=>108,0.8365819999999999,1.0,1.0
108=>39,1.162919,1.0,1.0
39=>108,1.162919,1.0,1.0
108=>39-107,0.586707,1.0,1.0
39=>108-107,0.576212,1.0,1.0
107=>108-39,0.249875,1.0,1.0
108-39=>107,0.249875,1.0,1.0
108-107=>39,0.576212,1.0,1.0
39-107=>108,0.586707,1.0,1.0
39=>116,0.5792109999999999,1.0,1.0
116=>39,0.5792109999999999,1.0,1.0
48=>116,1.013994,1.0,1.0
116=>48,1.013994,1.0,1.0
207=>39,1.155422,1.0,1.0
39=>207,1.155422,1.0,1.0
211=>39,1.155422,1.0,1.0
39=>211,1.155422,1.0,1.0
39=>284,0.5792109999999999,1.0,1.0
284=>39,0.5792109999999999,1.0,1.0
312=>48,1.590205,1.0,1.0
48=>312,1.590205,1.0,1.0
312=>48-39,0.57921,1.0,1.0
48=>312-39,1.010995,1.0,1.0
39=>312-48,0.576212,1.0,1.0
312-48=>39,0.576212,1.0,1.0
312-39=>48,1.010995,1.0,1.0
48-39=>312,0.57921,1.0,1.0
312=>39,1.155422,1.0,1.0
39=>312,1.155422,1.0,1.0
421=>48,1.448776,1.0,1.0
48=>421,1.448776,1.0,1.0
48=>422,1.013994,1.0,1.0
422=>48,1.013994,1.0,1.0
39=>422,0.5792109999999999,1.0,1.0
422=>39,0.5792109999999999,1.0,1.0
424=>48,1.448776,1.0,1.0
48=>424,1.448776,1.0,1.0
48=>451,1.013994,1.0,1.0
451=>48,1.013994,1.0,1.0
39=>478,0.5792109999999999,1.0,1.0
478=>39,0.5792109999999999,1.0,1.0
48=>490,1.013994,1.0,1.0
490=>48,1.013994,1.0,1.0
39=>490,0.5792109999999999,1.0,1.0
490=>39,0.5792109999999999,1.0,1.0
48=>39-490,1.010995,1.0,1.0
39=>48-490,0.576212,1.0,1.0
490=>48-39,0.002999,1.0,1.0
48-39=>490,0.002999,1.0,1.0
48-490=>39,0.576212,1.0,1.0
39-490=>48,1.010995,1.0,1.0
48=>578,1.013994,1.0,1.0
578=>48,1.013994,1.0,1.0
39=>593,0.5792109999999999,1.0,1.0
593=>39,0.5792109999999999,1.0,1.0
48=>39-593,1.010995,1.0,1.0
39=>48-593,0.576212,1.0,1.0
593=>48-39,0.002999,1.0,1.0
48-39=>593,0.002999,1.0,1.0
48-593=>39,0.576212,1.0,1.0
39-593=>48,1.010995,1.0,1.0
48=>593,1.013994,1.0,1.0
593=>48,1.013994,1.0,1.0
48=>610,1.013994,1.0,1.0
610=>48,1.013994,1.0,1.0
611=>41,0.487756,1.0,1.0
41=>611,0.487756,1.0,1.0
39=>611,0.8215889999999999,1.0,1.0
611=>39,0.8215889999999999,1.0,1.0
39=>611-41,0.576212,1.0,1.0
611=>39-41,0.245377,1.0,1.0
41=>39-611,0.242379,1.0,1.0
39-611=>41,0.242379,1.0,1.0
39-41=>611,0.245377,1.0,1.0
611-41=>39,0.576212,1.0,1.0
48=>611,1.256372,1.0,1.0
611=>48,1.256372,1.0,1.0
48=>649,1.013994,1.0,1.0
649=>48,1.013994,1.0,1.0
48=>39-649,1.010995,1.0,1.0
649=>48-39,0.002999,1.0,1.0
39=>48-649,0.576212,1.0,1.0
48-649=>39,0.576212,1.0,1.0
48-39=>649,0.002999,1.0,1.0
39-649=>48,1.010995,1.0,1.0
39=>649,0.5792109999999999,1.0,1.0
649=>39,0.5792109999999999,1.0,1.0
39=>651,0.5792109999999999,1.0,1.0
651=>39,0.5792109999999999,1.0,1.0
662=>48,1.448776,1.0,1.0
48=>662,1.448776,1.0,1.0
39=>665,0.5792109999999999,1.0,1.0
665=>39,0.5792109999999999,1.0,1.0
39=>669,0.5792109999999999,1.0,1.0
669=>39,0.5792109999999999,1.0,1.0
48=>673,1.013994,1.0,1.0
673=>48,1.013994,1.0,1.0
48=>39-673,1.010995,1.0,1.0
